workflowId,n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,test_rmse,test_mae,test_r2,test_mse,test_explained_variance,test_max_error,test_mape,test_median_absolute_error,train_rmse,train_mae,train_r2,train_mse,feature_importance_mean,feature_importance_std,feature_importance_max,training_time_seconds,cv_rmse_mean,cv_mae_mean,cv_r2_mean,cv_mse_mean,baseline_rmse_mean,baseline_mae_mean,baseline_r2_mean,r2_diff_train_test,rmse_diff_train_test,sys_cpu_percent_avg,sys_mem_percent_avg,sys_mem_used_gb_before,sys_mem_used_gb_after,sys_mem_peak_gb,sys_mem_delta_gb
88,50,20,10,2,sqrt,3.2858007473527207,0.9373102167343101,0.968025198161457,10.796486551303698,0.968029006276569,173.10502691197692,8793579004499.431,0.4552891321730801,3.100249690382604,0.7191504714072576,0.9727279208722999,9.611548142717432,0.06666666666666668,0.09545657899809727,0.351977989612891,0.12375688552856445,4.323039812731994,0.9674859272746985,0.9520755432447837,18.688673222465876,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,0.0047027227108428216,-0.18555105697011687,7.4,61.349999999999994,9.248336791992188,9.250076293945312,9.250076293945312,0.001739501953125
89,50,20,10,2,log2,3.2858007473527207,0.9373102167343101,0.968025198161457,10.796486551303698,0.968029006276569,173.10502691197692,8793579004499.43,0.4552891321730801,3.1002496903826042,0.7191504714072576,0.9727279208722999,9.611548142717433,0.06666666666666668,0.09545657899809727,0.351977989612891,0.11051177978515625,4.323039812731994,0.9674859272746985,0.9520755432447837,18.688673222465873,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,0.0047027227108428216,-0.18555105697011642,17.1,61.2,9.220184326171875,9.219894409179688,9.220184326171875,-0.0002899169921875
90,50,20,10,2,,1.2633228472356495,0.36486176243462376,0.9952733427117626,1.595984616347588,0.995274795589604,39.40282703946389,48059123347.716,0.033337606837607225,2.1066092556879843,0.24655933550181286,0.987408053243104,4.437802556150283,0.06666666666666667,0.2368654453987052,0.9527048501127718,0.29387402534484863,3.257479859443311,0.42989405165135,0.9738864058747956,10.611175034678814,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,-0.00786528946865861,0.8432864084523348,0.0,61.349999999999994,9.24884033203125,9.245269775390625,9.24884033203125,-0.003570556640625
91,100,-1,2,1,sqrt,2.9664707634078695,0.7094019959447476,0.9739381309449682,8.799948790153667,0.9739460066943072,175.27200000000013,9737443295194.98,0.26599999999999646,1.596826797466747,0.2762066383643817,0.9927649668206499,2.549855821107907,0.06666666666666667,0.09618948136157307,0.3577383778495849,0.24968981742858887,3.96707998606493,0.7507160507449686,0.959594414945936,15.737723615836927,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,0.01882683587568168,-1.3696439659411226,23.299999999999997,61.45,9.261077880859375,9.273712158203125,9.273712158203125,0.01263427734375
92,100,-1,2,1,log2,2.9664707634078695,0.7094019959447476,0.9739381309449682,8.799948790153667,0.9739460066943072,175.27200000000013,9737443295194.98,0.26599999999999646,1.596826797466747,0.27620663836438164,0.9927649668206499,2.5498558211079074,0.06666666666666667,0.09618948136157307,0.3577383778495849,0.24115705490112305,3.96707998606493,0.7507160507449686,0.959594414945936,15.737723615836927,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,0.01882683587568168,-1.3696439659411226,14.3,61.6,9.298858642578125,9.298858642578125,9.298858642578125,0.0
93,100,-1,2,1,,2.1462668028525105,0.3433922823469829,0.9863575355745445,4.606461189026738,0.9863585226737657,140.22000000000006,135490375305.82838,0.014000000000038426,1.1728397890145634,0.13414173953449707,0.9960969664450989,1.3755531706957256,0.06666666666666667,0.23258981175876628,0.9365671688767027,0.6218769550323486,2.9407576880793718,0.3855456406476104,0.9785167615187014,8.648055779997932,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,0.0097394308705544,-0.973427013837947,17.25,62.25,9.4293212890625,9.393203735351562,9.4293212890625,-0.0361175537109375
94,100,-1,2,2,sqrt,2.7549596474544518,0.815786972885948,0.9775220915743984,7.589802659102357,0.9775285299717894,134.9718044117647,10769237341493.252,0.3649078722112158,2.8159878288635416,0.5416139444498214,0.9774997963227146,7.929787452307603,0.06666666666666667,0.09824259015776857,0.3666691697227889,0.23063278198242188,4.143989859776877,0.8702592636918318,0.9560610973841375,17.172651957933578,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,-2.229525168384594e-05,0.06102818140908983,19.25,61.7,9.312469482421875,9.312469482421875,9.312469482421875,0.0
95,100,-1,2,2,log2,2.7549596474544518,0.815786972885948,0.9775220915743984,7.589802659102358,0.9775285299717894,134.9718044117647,10769237341493.248,0.364907872211214,2.815987828863541,0.5416139444498214,0.9774997963227146,7.9297874523076,0.06666666666666667,0.09824259015776857,0.3666691697227889,0.2761993408203125,4.143989859776876,0.8702592636918318,0.9560610973841376,17.172651957933574,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,-2.229525168384594e-05,0.06102818140908939,7.95,61.9,9.342666625976562,9.3494873046875,9.3494873046875,0.0068206787109375
96,100,-1,2,2,,1.259196874544127,0.34176225210767947,0.9953041665227631,1.585576768861698,0.9953049825770746,42.43380952380949,124442884611.01819,0.026833333333346587,1.9901402635975987,0.18480612275789715,0.9887619159681236,3.9606582687923195,0.06666666666666667,0.23632101875174163,0.9506380168614117,0.5910890102386475,3.0908538987122816,0.4000409246619827,0.9764628120469524,9.55337782318491,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,-0.006542250554639528,0.7309433890534716,23.299999999999997,62.8,9.582305908203125,9.397018432617188,9.582305908203125,-0.1852874755859375
97,100,-1,5,1,sqrt,3.0807324735778483,0.7532522582449657,0.9718917772582069,9.490912573757088,0.9718970647149844,180.10944722222226,11894559830656.145,0.2880583333333284,2.009591892335005,0.4035652387401718,0.9885411603402864,4.038459573738586,0.06666666666666667,0.09581399606051397,0.3520088669879879,0.24386310577392578,4.136314951043728,0.7879413755810157,0.9559986810710189,17.109101374227876,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,0.016649383082079527,-1.0711405812428434,14.25,61.3,9.242645263671875,9.206710815429688,9.242645263671875,-0.0359344482421875
98,100,-1,5,1,log2,3.0807324735778483,0.7532522582449657,0.9718917772582069,9.490912573757088,0.9718970647149844,180.10944722222226,11894559830656.146,0.2880583333333284,2.0095918923350053,0.4035652387401718,0.9885411603402864,4.038459573738587,0.06666666666666667,0.09581399606051397,0.3520088669879879,0.2559938430786133,4.136314951043728,0.7879413755810157,0.9559986810710189,17.109101374227876,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,0.016649383082079527,-1.071140581242843,19.55,62.75,9.444869995117188,9.521957397460938,9.521957397460938,0.07708740234375
99,100,-1,5,1,,1.978670094082768,0.34737634123026956,0.9884049615482187,3.9151353412175096,0.988405650195925,109.29546984126986,124655004476.87746,0.01859999999999218,1.3622268498653365,0.16105268654696178,0.9947346920717071,1.8556619904940381,0.06666666666666667,0.23365329687352382,0.9405572984292014,0.6094379425048828,3.0244700834714426,0.3935972340961335,0.977271143606709,9.147419285813754,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,0.006329730523488397,-0.6164432442174315,17.55,62.599999999999994,9.3695068359375,9.432891845703125,9.432891845703125,0.063385009765625
100,100,-1,5,2,sqrt,2.779353947886871,0.8154148063498339,0.9771222595774919,7.7248083676343375,0.9771246203455928,143.22803017316022,9192810575803.24,0.36526501407535505,2.799774483837484,0.5629067409193654,0.9777581450018312,7.838737160347449,0.06666666666666667,0.09756897312599253,0.3665798300280589,0.2723350524902344,4.114713264316404,0.8736692969060103,0.9567112598138909,16.930865247541362,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,0.0006358854243393441,0.020420535950612884,24.25,61.5,9.142135620117188,9.250198364257812,9.250198364257812,0.108062744140625
101,100,-1,5,2,log2,2.779353947886871,0.8154148063498339,0.9771222595774919,7.7248083676343375,0.9771246203455928,143.22803017316022,9192810575803.24,0.3652650140753586,2.799774483837484,0.5629067409193654,0.9777581450018312,7.83873716034745,0.06666666666666667,0.09756897312599253,0.3665798300280589,0.20814895629882812,4.114713264316404,0.8736692969060103,0.9567112598138909,16.930865247541362,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,0.0006358854243393441,0.020420535950612884,32.6,61.0,9.106735229492188,9.113815307617188,9.113815307617188,0.007080078125
102,100,-1,5,2,,1.2426693749417446,0.3426781823787065,0.9954266272001493,1.544227175418106,0.995427461882457,39.88883773448765,175589862619.26257,0.02795833333333242,2.001924835463384,0.1929397468321382,0.98862842978145,4.007703046845097,0.06666666666666667,0.23641744490999034,0.951002628201939,0.5707428455352783,3.114995240757271,0.4025957351252446,0.9760929879761454,9.703195349940447,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,-0.006798197418699248,0.7592554605216395,7.45,60.45,9.061767578125,8.964157104492188,9.061767578125,-0.0976104736328125
103,100,-1,10,1,sqrt,3.2229869898449945,0.7888866017632735,0.9692360201407093,10.3876451367101,0.9692388884120631,177.74266740468855,9390549416659.451,0.3055541364766938,2.4405538925694623,0.5291603220310616,0.9830994161852664,5.956303302535955,0.06666666666666667,0.09645340097058597,0.35683657110122013,0.2155909538269043,4.249916359580024,0.8489056918658937,0.9535631617102851,18.061789063425927,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,0.013863396044557108,-0.7824330972755322,30.2,62.4,9.380950927734375,9.349853515625,9.380950927734375,-0.031097412109375
104,100,-1,10,1,log2,3.222986989844995,0.7888866017632736,0.9692360201407093,10.387645136710102,0.9692388884120631,177.74266740468855,9390549416659.451,0.3055541364766956,2.4405538925694623,0.5291603220310617,0.9830994161852664,5.956303302535955,0.06666666666666667,0.09645340097058597,0.35683657110122013,0.22340011596679688,4.249916359580024,0.8489056918658937,0.9535631617102851,18.061789063425927,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,0.013863396044557108,-0.7824330972755327,9.5,62.0,9.355667114257812,9.246826171875,9.355667114257812,-0.1088409423828125
105,100,-1,10,1,,2.2392726104081717,0.3746549105159388,0.9851495590345603,5.014341823724227,0.9851506212203559,128.70438579680118,114042428891.89313,0.024249533799535428,1.5055346351170067,0.21813241292822547,0.9935685869182145,2.266634537536899,0.06666666666666667,0.23347763623701787,0.9398874066921591,0.6086978912353516,3.204001416875367,0.419749189705182,0.9745647899001852,10.26562507933936,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,0.008419027883654229,-0.733737975291165,7.9,62.1,9.301864624023438,9.315261840820312,9.315261840820312,0.013397216796875
106,100,-1,10,2,sqrt,2.724856985079519,0.8704905851120032,0.9780106273215562,7.424845589136646,0.9780133113226749,134.13984291819293,10847035854721.168,0.40545600480707833,3.0028920344183465,0.6654774648033074,0.974413885531588,9.017360570373155,0.06666666666666667,0.09768341270361078,0.35880113906611705,0.20588302612304688,4.315488426369511,0.9204334878041399,0.9523810993685868,18.623440358129194,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,-0.003596741789968161,0.2780350493388277,18.2,61.5,9.196075439453125,9.196075439453125,9.196075439453125,0.0
107,100,-1,10,2,log2,2.7248569850795192,0.8704905851120033,0.9780106273215562,7.424845589136647,0.9780133113226749,134.13984291819298,10847035854721.166,0.40545600480707833,3.0028920344183465,0.6654774648033074,0.974413885531588,9.017360570373155,0.06666666666666667,0.09768341270361078,0.35880113906611705,0.20615482330322266,4.315488426369511,0.9204334878041399,0.9523810993685868,18.623440358129194,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,-0.003596741789968161,0.2780350493388273,25.2,62.5,9.322067260742188,9.463790893554688,9.463790893554688,0.1417236328125
108,100,-1,10,2,,1.3122967079982972,0.3624403697387777,0.994899773161565,1.722122649823168,0.9949009819474276,44.57710008178091,128909530277.96074,0.032556431721868506,2.084420824773123,0.24242559688889906,0.9876719124618503,4.344810174747865,0.06666666666666667,0.23667692554739742,0.9519892768981562,0.5734009742736816,3.219499711707607,0.42491721888866446,0.9744900824457281,10.365178393685365,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,-0.0072278606997147055,0.7721241167748256,16.15,62.0,9.295745849609375,9.295745849609375,9.295745849609375,0.0
109,100,5,2,1,sqrt,5.535195276356563,2.933492092807217,0.9092615602079863,30.63838674740001,0.9092617913889813,220.8488686573431,16873266005966.088,2.053882260342853,5.138087514343069,2.9348798194399226,0.925092052592215,26.399943305048136,0.06666666666666667,0.09149393264126475,0.3360987248144438,0.11721396446228027,6.003621994835143,2.8584603446273844,0.902166971225866,36.043477056868305,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,0.015830492384228734,-0.3971077620134942,31.65,62.85,9.43719482421875,9.495330810546875,9.495330810546875,0.058135986328125
110,100,5,2,1,log2,5.535195276356562,2.933492092807217,0.9092615602079863,30.638386747400006,0.9092617913889813,220.8488686573431,16873266005966.086,2.053882260342853,5.138087514343069,2.9348798194399226,0.925092052592215,26.399943305048136,0.06666666666666667,0.09149393264126475,0.3360987248144438,0.12262201309204102,6.003621994835143,2.8584603446273844,0.902166971225866,36.0434770568683,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,0.015830492384228734,-0.3971077620134933,35.95,61.4,9.138702392578125,9.13128662109375,9.138702392578125,-0.007415771484375
111,100,5,2,1,,3.172940247927577,1.6697502651276548,0.9701840122834438,10.067549816918714,0.9701840810772516,116.83814721913711,7701921312865.652,1.0519413630796883,2.902356762538668,1.6605776296854404,0.9760984264288484,8.423674777053938,0.06666666666666667,0.2370161732914875,0.9531898423183173,0.243804931640625,3.8864503133289503,1.7019804760515225,0.9598690005273562,15.104496037974695,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,0.005914414145404612,-0.27058348538890886,20.45,61.2,9.105514526367188,9.0830078125,9.105514526367188,-0.0225067138671875
112,100,5,2,2,sqrt,4.987828303154599,2.7451567741137692,0.9263202058085989,24.87843118175008,0.9263208789129203,156.7852410282758,17140587797876.037,1.906250637758312,5.213840172599091,2.7623852872239443,0.9228669808945053,27.184129345408117,0.06666666666666667,0.09461792814015067,0.34879339245133756,0.11530089378356934,5.9816909159942036,2.823225798665485,0.9034802972249463,35.780626214487576,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,-0.003453224914093611,0.22601186944449214,23.799999999999997,60.95,9.067474365234375,9.039581298828125,9.067474365234375,-0.02789306640625
113,100,5,2,2,log2,4.987828303154599,2.7451567741137692,0.9263202058085989,24.878431181750084,0.9263208789129203,156.7852410282758,17140587797876.037,1.906250637758312,5.213840172599091,2.7623852872239443,0.9228669808945053,27.184129345408117,0.06666666666666667,0.09461792814015067,0.34879339245133756,0.13394904136657715,5.9816909159942036,2.823225798665485,0.9034802972249463,35.780626214487576,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,-0.003453224914093611,0.22601186944449214,9.7,61.0,9.065826416015625,9.062408447265625,9.065826416015625,-0.00341796875
114,100,5,2,2,,2.6442093755765286,1.6514018199639333,0.979293004215432,6.991843221886815,0.9792930350841794,40.13416464869104,7701921312865.654,1.0519413630796883,3.211683674357227,1.6622078706660244,0.9707321762591847,10.314912024132736,0.06666666666666667,0.24055069218020605,0.9665633024619478,0.2492809295654297,3.9072724759750903,1.696417092879085,0.9599272131536974,15.266778201512512,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,-0.008560827956247241,0.5674742987806982,17.25,60.5,8.972412109375,8.969589233398438,8.972412109375,-0.0028228759765625
115,100,5,5,1,sqrt,5.361551489085134,2.842215186097924,0.914865345941859,28.74623437011102,0.9148657020932673,210.5422315590608,16771317677209.848,1.9632495969669517,5.093360616005146,2.849215366819683,0.9263905192191422,25.94232236467232,0.06666666666666667,0.0932631312968379,0.3387022752587098,0.12168383598327637,5.969355108572627,2.826571623612596,0.9034406098743594,35.63320041224212,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,0.011525173277283196,-0.26819087307998757,18.15,61.5,9.156036376953125,9.1558837890625,9.156036376953125,-0.000152587890625
116,100,5,5,1,log2,5.361551489085134,2.842215186097924,0.914865345941859,28.74623437011102,0.9148657020932673,210.54223155906078,16771317677209.848,1.96324959696695,5.093360616005146,2.849215366819683,0.9263905192191422,25.94232236467232,0.06666666666666667,0.0932631312968379,0.3387022752587098,0.12397098541259766,5.969355108572627,2.8265716236125953,0.9034406098743594,35.63320041224212,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,0.011525173277283196,-0.26819087307998757,17.450000000000003,61.849999999999994,9.221954345703125,9.219192504882812,9.221954345703125,-0.0027618408203125
117,100,5,5,1,,3.2612606217429656,1.672568296196031,0.9685010246410293,10.635820842931315,0.9685010557553808,131.24456151083527,7701921312865.654,1.0519413630796866,2.934006905169894,1.6605617930446346,0.9755742917208803,8.608396519584618,0.06666666666666667,0.23704966478732115,0.9533187962345433,0.26244497299194336,3.921639091596374,1.7025200114676875,0.959247900181094,15.379253164736834,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,0.007073267079851009,-0.3272537165730718,29.75,60.849999999999994,9.059310913085938,9.041748046875,9.059310913085938,-0.0175628662109375
118,100,5,5,2,sqrt,4.971416230394707,2.7412360468161494,0.9268042836943575,24.714979335831924,0.9268048374185203,154.3227828346462,17061846012325.734,1.8943083177400837,5.196686603763062,2.7586175591808293,0.9233736822870875,27.005551657730468,0.06666666666666667,0.09429994530402011,0.3468385646031356,0.12685680389404297,5.940586106182616,2.8172089247367547,0.9047191673360203,35.290563284969934,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,-0.0034306014072700286,0.22527037336835498,23.65,59.95,8.893692016601562,8.890762329101562,8.893692016601562,-0.0029296875
119,100,5,5,2,log2,4.971416230394707,2.7412360468161494,0.9268042836943575,24.714979335831924,0.9268048374185203,154.3227828346462,17061846012325.73,1.8943083177400837,5.1966866037630615,2.7586175591808293,0.9233736822870876,27.00555165773046,0.06666666666666667,0.09429994530402011,0.3468385646031356,0.12217116355895996,5.940586106182616,2.8172089247367547,0.9047191673360203,35.290563284969934,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,-0.0034306014072699176,0.2252703733683541,0.0,60.1,8.957748413085938,8.958023071289062,8.958023071289062,0.000274658203125
120,100,5,5,2,,2.6436329953033955,1.6513526373508303,0.9793020305831618,6.988795413856804,0.979302062399584,40.13416464869101,7701921312865.654,1.0519413630796883,3.2120683146206526,1.6621427796340467,0.970725165445733,10.317382857789958,0.06666666666666667,0.24055086209903775,0.9665639506982893,0.2788732051849365,3.91896338890735,1.6968211679873222,0.9597121405456068,15.358274043596182,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,-0.008576865137428835,0.5684353193172571,9.4,59.55,8.913131713867188,8.8232421875,8.913131713867188,-0.0898895263671875
121,100,5,10,1,sqrt,5.34539337562958,2.8000239327235854,0.9153777135113087,28.573230340224598,0.9153783644857606,213.56556048608053,16578862871507.734,1.9356789093782591,5.063512030147794,2.801608081460821,0.9272507375045614,25.63915407945143,0.06666666666666667,0.09512459588782128,0.3530811456123491,0.10455179214477539,6.020946195468376,2.8082204560024966,0.9018713670260459,36.25179308872511,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,0.01187302399325274,-0.28188134548178656,18.75,59.75,8.921188354492188,8.901947021484375,8.921188354492188,-0.0192413330078125
122,100,5,10,1,log2,5.3453933756295795,2.800023932723586,0.9153777135113087,28.57323034022459,0.9153783644857605,213.56556048608047,16578862871507.734,1.9356789093782591,5.063512030147794,2.801608081460821,0.9272507375045614,25.63915407945143,0.06666666666666667,0.09512459588782128,0.3530811456123491,0.1212930679321289,6.020946195468376,2.8082204560024966,0.9018713670260459,36.25179308872511,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,0.01187302399325274,-0.2818813454817857,15.85,59.35,8.935592651367188,8.804763793945312,8.935592651367188,-0.130828857421875
123,100,5,10,1,,3.305411141606307,1.6735910720009743,0.9676423936814809,10.92574281505511,0.9676424130085374,136.1271002476703,7701921312865.656,1.0519413630796866,2.9555570662316133,1.6613869989217018,0.97521416233004,8.73531757175162,0.06666666666666667,0.23688760730324163,0.9527061946294607,0.24558782577514648,4.027594973737317,1.7043256111052631,0.9572720990686931,16.221521272474103,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,0.00757176864855913,-0.3498540753746937,20.25,59.400000000000006,8.910598754882812,8.833877563476562,8.910598754882812,-0.07672119140625
124,100,5,10,2,sqrt,5.0257117204920565,2.756977327498101,0.9251967339461362,25.257778297491225,0.925197711719953,164.15860943377118,16749866889548.545,1.9175051554639264,5.272665163054397,2.7713734056262687,0.9211166605117864,27.800997921687447,0.06666666666666667,0.09571582921040689,0.35787822263976155,0.10142278671264648,5.959717635405523,2.804416030651805,0.9044254148636213,35.5182342937636,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,-0.004080073434349796,0.2469534425623401,8.05,59.2,8.9039306640625,8.838104248046875,8.9039306640625,-0.065826416015625
125,100,5,10,2,log2,5.0257117204920565,2.756977327498101,0.9251967339461362,25.257778297491225,0.925197711719953,164.15860943377118,16749866889548.545,1.9175051554639264,5.272665163054397,2.7713734056262687,0.9211166605117864,27.800997921687447,0.06666666666666667,0.09571582921040689,0.35787822263976155,0.12145495414733887,5.959717635405523,2.8044160306518044,0.9044254148636213,35.5182342937636,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,-0.004080073434349796,0.2469534425623401,48.5,58.95,8.825790405273438,8.843215942382812,8.843215942382812,0.017425537109375
126,100,5,10,2,,2.639311802494434,1.6507699546283416,0.9793696396794593,6.9659667907864184,0.9793696735417781,38.71550685011701,7701921312865.655,1.0519413630796866,3.229432655361894,1.6623728757338991,0.9704077922253525,10.429235275517774,0.06666666666666667,0.24060881804247983,0.9667816146165392,0.299407958984375,3.9775614947327536,1.6980383672499038,0.9586532923622167,15.820995444380657,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,-0.008961847454106886,0.59012085286746,15.2,60.7,9.130569458007812,9.172882080078125,9.172882080078125,0.0423126220703125
127,100,10,2,1,sqrt,3.3272817762472573,1.387242544772601,0.9672127813984408,11.070804018547104,0.9672142318877801,166.38505875397004,13013286704690.611,0.8817667533572502,2.371409452318891,1.255731474794229,0.984043486796538,5.623582790547384,0.06666666666666667,0.09579661768729333,0.3532910573186042,0.1358487606048584,4.1552389624898325,1.4632208637415107,0.954583485960115,17.26601083539358,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,0.016830705398097168,-0.9558723239283662,15.1,60.7,9.150955200195312,9.150924682617188,9.150955200195312,-3.0517578125e-05
128,100,10,2,1,log2,3.3272817762472573,1.3872425447726007,0.9672127813984408,11.070804018547104,0.9672142318877801,166.38505875397004,13013286704690.611,0.8817667533572502,2.371409452318891,1.2557314747942292,0.984043486796538,5.623582790547384,0.06666666666666667,0.09579661768729333,0.3532910573186042,0.29860997200012207,4.155238962489833,1.4632208637415107,0.954583485960115,17.266010835393583,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,0.016830705398097168,-0.9558723239283662,13.85,60.1,8.972198486328125,9.109329223632812,9.109329223632812,0.1371307373046875
129,100,10,2,1,,2.4151968784537847,0.688390489412282,0.9827245053677244,5.833175961692906,0.9827264470252267,157.1048333333333,244152685642.79068,0.36098055954173525,1.427276410391826,0.5542924279672191,0.9942198237843451,2.037117951660976,0.06666666666666667,0.23307180821089185,0.9383708417058102,0.5730419158935547,3.025725260368664,0.7031783944929563,0.9770540430729551,9.15501335123302,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,0.01149531841662077,-0.9879204680619587,23.0,60.75,9.15478515625,9.169052124023438,9.169052124023438,0.0142669677734375
130,100,10,2,2,sqrt,3.021909409838613,1.4226588272204697,0.9729549184354286,9.131936481271154,0.9729562688270784,124.57363434558624,13450658433710.604,0.910653469652086,3.1527911250440828,1.328372900319075,0.9717957015651948,9.940091878156734,0.06666666666666667,0.09773123906539012,0.3632722514149149,0.14037394523620605,4.3658627669803005,1.4650131976270653,0.950474092092229,19.060757700104883,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,-0.0011592168702337924,0.13088171520546998,14.1,59.8,8.987930297851562,8.987930297851562,8.987930297851562,0.0
131,100,10,2,2,log2,3.021909409838613,1.4226588272204697,0.9729549184354286,9.131936481271154,0.9729562688270784,124.5736343455863,13450658433710.605,0.910653469652086,3.1527911250440828,1.328372900319075,0.9717957015651948,9.940091878156734,0.06666666666666667,0.09773123906539012,0.3632722514149149,0.15336298942565918,4.3658627669803005,1.4650131976270653,0.950474092092229,19.060757700104887,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,-0.0011592168702337924,0.13088171520546998,16.5,59.849999999999994,8.999832153320312,8.998992919921875,8.999832153320312,-0.0008392333984375
132,100,10,2,2,,1.457464924403475,0.6638354008454949,0.9937089717261754,2.124204005866427,0.9937104556655965,45.3451738095238,237437617881.73764,0.36111789899518243,2.1289859337073938,0.5651895306160316,0.9871391258995944,4.532581105923943,0.06666666666666667,0.2367782817039525,0.9523625099192221,0.41092681884765625,3.1648551618424405,0.6976214554733353,0.9751429814556273,10.01630819544074,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,-0.0065698458265810444,0.6715210093039188,6.9,59.25,8.901535034179688,8.8800048828125,8.901535034179688,-0.0215301513671875
133,100,10,5,1,sqrt,3.3892813873926397,1.4218667431450216,0.9659795019838828,11.487228322926178,0.9659816210520602,174.74020536130536,11115072911497.867,0.9165077960659591,2.6320649072894495,1.3054578134423203,0.9803429613113652,6.927765676184619,0.06666666666666667,0.0980612662045726,0.36815155746284006,0.15066218376159668,4.304565153984076,1.4329350553382427,0.9514502641026011,18.529281164893955,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,0.014363459327482397,-0.7572164801031902,18.4,59.3,8.906524658203125,8.906875610351562,8.906875610351562,0.0003509521484375
134,100,10,5,1,log2,3.3892813873926397,1.4218667431450214,0.9659795019838828,11.487228322926178,0.9659816210520602,174.74020536130533,11115072911497.867,0.9165077960659609,2.6320649072894495,1.3054578134423203,0.9803429613113652,6.927765676184619,0.06666666666666667,0.0980612662045726,0.36815155746284006,0.1466081142425537,4.304565153984077,1.4329350553382425,0.9514502641026011,18.52928116489396,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,0.014363459327482397,-0.7572164801031902,15.45,60.150000000000006,9.060501098632812,9.050811767578125,9.060501098632812,-0.0096893310546875
135,100,10,5,1,,2.299112786008207,0.6879046256586694,0.9843452561136052,5.28591960278642,0.9843468304140147,134.95289444444447,282629079907.5952,0.3615177038642434,1.5722025554110768,0.5625862843873576,0.9929863853878572,2.4718208752411197,0.06666666666666667,0.23372790120350045,0.940837384558624,0.4151899814605713,3.1150415638322704,0.7071009357938559,0.9756970311804031,9.703483944402596,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,0.00864112927425198,-0.7269102305971302,28.05,60.1,9.04461669921875,9.04461669921875,9.04461669921875,0.0
136,100,10,5,2,sqrt,2.900652222948632,1.3835353759546671,0.975081796004378,8.41378331849684,0.9750822483474367,112.27303596075419,12196264551750.879,0.8987821844269135,3.213256210584663,1.2962485412702045,0.9707035084417187,10.325015474860907,0.06666666666666668,0.09748736227589179,0.36483751540235093,0.19509100914001465,4.382797296196562,1.4603532020058432,0.9503234901273399,19.208912139547902,18.375768006327167,11.77846621920537,-3.7790888077093854e-05,-0.004378287562659344,0.3126039876360309,10.8,60.25,9.043136596679688,9.1041259765625,9.1041259765625,0.0609893798828125
