workflowId,n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,test_rmse,test_mae,test_mse,test_max_error,test_mape,test_median_absolute_error,train_rmse,train_mae,train_mse,feature_importance_std,feature_importance_max,training_time_seconds,cv_rmse_mean,cv_mae_mean,cv_mse_mean,r2_diff_train_test,rmse_diff_train_test,sys_cpu_percent_avg,cluster
81,50,20,5,1,,0.9888814172396166,0.1317044759828183,0.9778864573618328,132.93236904761906,1176736453671.4016,3.7303493627405266e-14,0.5723389551738476,0.0613434516494447,0.3275718796094914,0.2402971847719672,0.965656224005688,1.2605507373809814,1.4437382901031708,0.177058734279112,2.0843802503100273,0.001818948676981,-0.416542462065769,0.15,0
82,50,20,5,2,sqrt,2.742161288280637,0.6037710781092036,7.519448530944923,449.5957141025641,11078284586689.951,0.3147285546105429,1.917831462587394,0.502298450590001,3.678077518890103,0.0929632043477394,0.3531586394831287,0.5142793655395508,3.005934932953581,0.6784497166419783,9.03564482115065,0.0107894438507318,-0.824329825693243,0.45,1
83,50,20,5,2,log2,2.7421612882806374,0.6037710781092036,7.519448530944926,449.59571410256416,11078284586689.951,0.3147285546105429,1.9178314625873936,0.502298450590001,3.6780775188901016,0.0929632043477394,0.3531586394831287,0.4536430835723877,3.005934932953581,0.6784497166419783,9.03564482115065,0.0107894438507319,-0.8243298256932436,0.6,1
84,50,20,5,2,,0.9851879100525296,0.1386135081480559,0.9705952181136712,136.57961904761905,1423940755182.848,5.684341886080803e-14,0.6264846729200387,0.0730777286401351,0.3924830454037278,0.2404059503038928,0.9660629296464835,1.241919755935669,1.4537485933768266,0.1857398187412183,2.113384972745102,0.0016196121318741,-0.3587032371324908,0.3,0
85,50,20,10,1,sqrt,2.760891169787155,0.5595065117896415,7.622520051408686,457.78089351142495,9954537277949.598,0.2733446656447444,1.8642788949609632,0.4596601547226529,3.475535798196871,0.0944531687029439,0.3554522455393856,0.4746439456939697,3.039392715246388,0.6332444840925471,9.237908077492811,0.0116350463892596,-0.8966122748261915,0.15,1
86,50,20,10,1,log2,2.760891169787155,0.5595065117896415,7.622520051408684,457.78089351142495,9954537277949.598,0.2733446656447462,1.864278894960964,0.4596601547226529,3.475535798196873,0.0944531687029439,0.3554522455393856,0.4526081085205078,3.039392715246388,0.6332444840925471,9.237908077492811,0.0116350463892596,-0.8966122748261911,0.75,1
87,50,20,10,1,,1.104026212081193,0.1422607546807147,1.2188738769623473,134.62539601225234,1213816211336.336,5.684341886080803e-14,0.9535093148595928,0.0860945184867581,0.9091800135240105,0.240438674602466,0.9661861237648556,1.2573189735412598,1.5528510354477905,0.1907057008904711,2.411346338291275,0.000885674403231,-0.1505168972216001,0.6,0
88,50,20,10,2,sqrt,2.772935404629592,0.6294453200725678,7.689170758248279,444.6791396049908,11199289577468.78,0.3348243831985797,2.1091073185898987,0.5425309816468968,4.448333681329474,0.0934391988574497,0.3488992112765545,0.4550333023071289,3.201366096978337,0.7011332468065314,10.24874488688231,0.0091374379914496,-0.6638280860396932,0.4499999999999999,1
89,50,20,10,2,log2,2.772935404629592,0.6294453200725678,7.689170758248278,444.6791396049907,11199289577468.78,0.334824383198578,2.109107318589899,0.5425309816468968,4.4483336813294745,0.0934391988574497,0.3488992112765545,0.4553952217102051,3.201366096978337,0.7011332468065313,10.24874488688231,0.0091374379914496,-0.6638280860396928,0.0,1
90,50,20,10,2,,1.0968624165206873,0.1480674635208999,1.203107160775602,137.76068111669036,1413037729496.032,9.592326932761353e-14,0.9779113027539766,0.0953029929203238,0.9563105160539798,0.2405009261930698,0.9664194858803854,1.229204177856445,1.548250206855825,0.1978088654870781,2.3970787030291048,0.0007117844796593,-0.1189511137667106,0.6,0
91,100,-1,2,1,sqrt,2.5633227594260255,0.3618749274499125,6.570623568991453,447.28,8991567265057.322,0.091000000000001,0.932557518539685,0.1425945668749192,0.8696635253848951,0.0985710638704575,0.3761003847527342,0.9812943935394288,2.7395550763684056,0.4458505127318269,7.5051620164559,0.0158940468319882,-1.6307652408863405,0.3,1
92,100,-1,2,1,log2,2.563322759426025,0.3618749274499125,6.5706235689914525,447.28,8991567265057.322,0.091000000000001,0.9325575185396852,0.1425945668749192,0.8696635253848953,0.0985710638704575,0.3761003847527342,1.0053706169128418,2.7395550763684056,0.4458505127318269,7.5051620164559,0.0158940468319882,-1.63076524088634,0.3,1
93,100,-1,2,1,,0.9766213017398694,0.126514783743728,0.953789167012077,132.80699999999996,1149410670443.3623,2.131628207280301e-14,0.4061658862686693,0.0477462652017425,0.1649707271684135,0.2401759130497016,0.965201967129658,2.391787528991699,1.409409221516993,0.1699075161455376,1.986434353697137,0.002200346863864,-0.5704554154712,0.45,0
94,100,-1,2,2,sqrt,2.6326272926166405,0.4715141661904361,6.930726461830022,450.8983196621075,10178043997036.81,0.1786281071381523,1.7991692924635003,0.3354619015748596,3.237010142943613,0.0983513816125222,0.3738647767204447,0.8660764694213867,2.934212837122305,0.5693469008461179,8.609604973533324,0.0103669792207594,-0.83345800015314,0.8,1
95,100,-1,2,2,log2,2.6326272926166405,0.4715141661904361,6.930726461830022,450.8983196621076,10178043997036.81,0.1786281071381559,1.7991692924635003,0.3354619015748596,3.237010142943613,0.0983513816125222,0.3738647767204447,0.926344633102417,2.934212837122305,0.5693469008461179,8.609604973533326,0.0103669792207594,-0.83345800015314,0.0,1
96,100,-1,2,2,,1.004349913611621,0.1360906795690302,1.0087187489716705,136.74449761904762,1369817218117.446,3.7303493627405266e-14,0.5734681762331661,0.0670466457144107,0.3288657491521937,0.2403764617229189,0.9659519168435906,2.3218395709991455,1.4423793627849415,0.1808867113811925,2.0804582261878943,0.0019012176508724,-0.4308817373784548,0.45,0
97,100,-1,5,1,sqrt,2.639559418659164,0.384501200840209,6.9672739246323045,452.039896031746,9638975665749.574,0.0990083333333391,1.43452072891311,0.2113602678639841,2.0578497216814005,0.0967758319188832,0.3677543505983293,0.9372289180755616,2.8424688542765333,0.473755212717677,8.079629187532149,0.0137210813067336,-1.205038689746054,0.0,1
98,100,-1,5,1,log2,2.639559418659164,0.384501200840209,6.967273924632304,452.039896031746,9638975665749.576,0.0990083333333391,1.43452072891311,0.2113602678639841,2.0578497216814,0.0967758319188832,0.3677543505983293,0.9432649612426758,2.8424688542765333,0.473755212717677,8.079629187532149,0.0137210813067336,-1.205038689746054,0.15,1
99,100,-1,5,1,,0.989805654662524,0.1288111699377858,0.9797152340019076,131.93579296536802,1154550826404.631,2.3092638912203256e-14,0.557854909116823,0.0579387742392052,0.3112020996257388,0.2402974724795443,0.9656571564263609,2.3555350303649902,1.4475091538342204,0.1739955545768158,2.095282750433861,0.0018691910569546,-0.431950745545701,1.05,0
100,100,-1,5,2,sqrt,2.6300675575677905,0.4764851513029383,6.917255357370604,441.0253491602313,10557116309758.234,0.1781305527112326,1.806454885040442,0.3433054194367522,3.263279251686477,0.0968708832832899,0.3681132953709398,0.8571693897247314,2.973545524176672,0.5658149964004604,8.84197298435112,0.0102570200977051,-0.8236126725273485,0.75,1
101,100,-1,5,2,log2,2.6300675575677905,0.4764851513029383,6.917255357370602,441.02534916023126,10557116309758.234,0.1781305527112326,1.806454885040442,0.3433054194367522,3.263279251686477,0.0968708832832899,0.3681132953709398,0.8772921562194824,2.973545524176672,0.5658149964004604,8.84197298435112,0.0102570200977051,-0.8236126725273485,0.3,1
102,100,-1,5,2,,0.9995433039171449,0.1366891243871493,0.9990868164056016,137.16647619047623,1379670313632.4492,3.5527136788005016e-14,0.6174355566693044,0.0705701387998497,0.3812266666395338,0.2404135780765659,0.9660909884776704,2.341733455657959,1.4436784374508702,0.1823777329047861,2.084207430760586,0.0017299805884858,-0.3821077472478403,0.4499999999999999,0
103,100,-1,10,1,sqrt,2.7579571697350413,0.4276138637463928,7.606327750092919,450.1751634489694,10681876999541.516,0.1201508906298389,1.8127729947012683,0.2930508702830703,3.286145930318204,0.0972075467041657,0.3661859470288215,0.8968343734741211,3.071115689014296,0.5159389700623886,9.431751575309756,0.0121123406984918,-0.945184175033773,0.3,1
104,100,-1,10,1,log2,2.7579571697350413,0.4276138637463928,7.60632775009292,450.17516344896944,10681876999541.516,0.1201508906298371,1.8127729947012683,0.2930508702830703,3.286145930318204,0.0972075467041657,0.3661859470288215,0.8643500804901123,3.071115689014296,0.5159389700623886,9.431751575309754,0.0121123406984918,-0.945184175033773,0.6,1
105,100,-1,10,1,,1.11031326836027,0.1399155250333965,1.232795553896865,135.76918608406135,1182746983410.9597,2.4868995751603507e-14,0.9415659473902864,0.0834716260875483,0.8865464332849678,0.2404386903704904,0.9661864336065192,2.3285837173461914,1.5498968899234022,0.1876898169927746,2.402180369394235,0.0009868604361126,-0.1687473209699833,0.75,0
106,100,-1,10,2,sqrt,2.772069942180053,0.5024383645089326,7.684371764338124,452.9096873485304,10821957264499.814,0.1909407207340816,2.0890476013907344,0.3951705622510278,4.36411988087638,0.0983700158517417,0.3728903729408125,0.8315904140472412,3.0707820104774965,0.5993441654776686,9.429702155872215,0.0093563554967998,-0.6830223407893188,0.3,1
107,100,-1,10,2,log2,2.7720699421800528,0.5024383645089325,7.684371764338122,452.9096873485304,10821957264499.812,0.190940720734078,2.0890476013907344,0.3951705622510277,4.36411988087638,0.0983700158517417,0.3728903729408125,0.8865330219268799,3.070782010477496,0.5993441654776686,9.429702155872214,0.0093563554967998,-0.6830223407893183,0.75,1
108,100,-1,10,2,,1.1010778463942843,0.1459341213566243,1.212372423820275,138.30846305741477,1404108899394.94,4.973799150320701e-14,0.9679541994851666,0.0932490028722229,0.9369353323009696,0.2405185830658474,0.9664854810544674,2.337658166885376,1.5374693853669692,0.1947230144027404,2.363812110940686,0.0007910196733578,-0.1331236469091177,0.6,0
109,100,5,2,1,sqrt,5.797975906695731,2.804383469353127,33.61652461462418,484.96157579334863,18019356553005.41,1.9547542847466488,5.5927376048674216,2.815720887467128,31.278713916898187,0.0954700465203497,0.3595097004993898,0.416741132736206,5.944010938790032,2.961634093877926,35.33126604045556,0.0073163159949564,-0.2052383018283095,0.3,2
110,100,5,2,1,log2,5.797975906695731,2.804383469353127,33.61652461462418,484.96157579334863,18019356553005.414,1.9547542847466488,5.5927376048674216,2.815720887467128,31.278713916898187,0.0954700465203497,0.3595097004993898,0.411860704421997,5.944010938790032,2.961634093877926,35.33126604045556,0.0073163159949564,-0.2052383018283095,0.15,2
111,100,5,2,1,,3.093670140213029,1.8586347355388877,9.570794936445704,156.02410538764752,10362562654676.451,1.377938281577638,3.057960182742622,1.8623165651459783,9.35112047923929,0.2450192007988542,0.9834051519314444,1.1667637825012207,3.236945878208275,1.855875794655728,10.47781861844954,0.0008530801669937,-0.0357099574704071,0.4499999999999999,3
112,100,5,2,2,sqrt,5.767732353479361,2.733226591452015,33.26673650137257,489.9469137800764,17706656184255.49,1.850763988367216,5.577196526318649,2.7450949910308697,31.10512109318081,0.0935212608061234,0.3436999004374763,0.416292667388916,5.855689316215555,2.920850216416214,34.289097368041,0.0068213015723078,-0.190535827160712,0.3,2
113,100,5,2,2,log2,5.767732353479361,2.7332265914520155,33.26673650137257,489.9469137800764,17706656184255.49,1.850763988367213,5.57719652631865,2.7450949910308697,31.10512109318081,0.0935212608061234,0.3436999004374763,0.4369597434997558,5.855689316215555,2.9208502164162136,34.289097368041,0.0068213015723078,-0.1905358271607111,0.75,2
114,100,5,2,2,,3.088174732893776,1.8579264033220564,9.536823180883545,157.7542353876475,10362562654676.465,1.377938281577638,3.0590634947271997,1.86215489653529,9.35786946477259,0.2450688472847186,0.9835906957237376,1.1680288314819336,3.2304023164171523,1.855425706532207,10.435499125913305,0.0007398871078629,-0.0291112381665761,1.05,3
115,100,5,5,1,sqrt,5.806728571108768,2.72832076159922,33.71809669853088,491.5223843163538,17993558798173.348,1.856111608118546,5.595328169157154,2.7388153881399595,31.307697320563552,0.0935403823090366,0.3402563180520068,0.4146511554718017,5.858730540511742,2.886629891082616,34.324723546325004,0.0075191528595295,-0.2114004019516135,1.1,2
116,100,5,5,1,log2,5.806728571108768,2.72832076159922,33.71809669853088,491.5223843163538,17993558798173.348,1.856111608118546,5.595328169157155,2.738815388139961,31.30769732056356,0.0935403823090366,0.3402563180520068,0.4167006015777588,5.8587305405117425,2.886629891082616,34.32472354632501,0.0075191528595295,-0.2114004019516127,0.4499999999999999,2
117,100,5,5,1,,3.0944839981584757,1.8586817686239812,9.575831214858864,156.02410538764752,10362562654676.465,1.377938281577638,3.0586984013599325,1.8623115756018809,9.355635910481809,0.2450233166356225,0.983420530114264,1.2036726474761963,3.2338957546499607,1.855819227399238,10.458081751943038,0.0008546468314922,-0.0357855967985432,0.3,3
118,100,5,5,2,sqrt,5.770636614497971,2.733826974944104,33.30024693658461,491.27858731567005,18052310424382.883,1.8667431208261736,5.576101894535918,2.744772082787422,31.092912338247046,0.0941372315660846,0.3434096990703451,0.4157743453979492,5.8286456650640135,2.87954538666708,33.97311028886951,0.0069482694096369,-0.1945347199620535,0.15,2
119,100,5,5,2,log2,5.77063661449797,2.733826974944104,33.3002469365846,491.27858731567005,18052310424382.883,1.866743120826177,5.576101894535918,2.744772082787422,31.092912338247046,0.0941372315660846,0.3434096990703451,0.4193260669708252,5.8286456650640135,2.87954538666708,33.97311028886951,0.0069482694096369,-0.1945347199620526,0.75,2
120,100,5,5,2,,3.0883259377797536,1.857898436498981,9.537757097963196,157.7542353876475,10362562654676.465,1.377938281577638,3.059533008416537,1.8621714409122887,9.360742229590343,0.2450687234050801,0.9835902299463312,1.1555993556976318,3.2298726923946095,1.855581503285824,10.432077609076403,0.0007345635089806,-0.0287929293632167,0.0,3
121,100,5,10,1,sqrt,5.806822920215536,2.748703905699455,33.71919242674049,491.8636747526765,17910395624874.97,1.8873961438846507,5.605023596458806,2.7607339058474967,31.41628951686001,0.0939585646179887,0.3383067869256134,0.4114315509796142,5.835119362977373,2.834934037958317,34.04861798019347,0.0072226850427926,-0.2017993237567301,0.6,2
122,100,5,10,1,log2,5.806822920215536,2.7487039056994553,33.71919242674049,491.8636747526765,17910395624874.97,1.8873961438846576,5.605023596458806,2.7607339058474967,31.416289516860004,0.0939585646179887,0.3383067869256134,0.4156785011291504,5.835119362977373,2.834934037958317,34.04861798019347,0.0072226850427927,-0.2017993237567301,0.4499999999999999,2
123,100,5,10,1,,3.1013506718690422,1.858792570344026,9.61837598990256,156.0241053876475,10362562654676.477,1.377938281577645,3.113523927503534,1.864170040562663,9.694031247137032,0.2450420492348008,0.9834906776151638,1.1772418022155762,3.258670984227708,1.8564258364324728,10.618936583447582,3.973234437870676e-05,0.0121732556344915,0.3,3
124,100,5,10,2,sqrt,5.805552971802626,2.7517830415296634,33.70444530840631,493.65270072429274,17968622792282.973,1.8931566221064493,5.619597608621385,2.7645272127722356,31.57987728282319,0.0935044674936775,0.339021685044964,0.4187171459197998,5.820391015966403,2.82818544956584,33.876951578742414,0.006730421972934,-0.1859553631812414,1.1,2
125,100,5,10,2,log2,5.805552971802626,2.7517830415296634,33.70444530840631,493.65270072429274,17968622792282.973,1.8931566221064493,5.619597608621385,2.7645272127722356,31.57987728282319,0.0935044674936775,0.339021685044964,0.4221222400665283,5.820391015966403,2.82818544956584,33.876951578742414,0.006730421972934,-0.1859553631812414,1.05,2
126,100,5,10,2,,3.097695148563393,1.8583908319037028,9.59571523343318,157.7542353876475,10362562654676.477,1.377938281577645,3.1154644116434276,1.8641168419082592,9.706118500216729,0.2450787225129621,0.9836277637451292,1.1547930240631104,3.2540959970232533,1.856241649348152,10.58914075784276,-5.6694644427479624e-05,0.0177692630800345,0.45,3
127,100,10,2,1,sqrt,3.2817404124323524,1.3660806592750423,10.769820134591669,449.7718951948759,14257087030016.287,0.9083012228666298,2.4406965342903,1.330653386163634,5.956999572496681,0.0979613777129397,0.3718809367350663,0.6116600036621094,3.485411655021617,1.3892326129918295,12.148094404960526,0.0135528342983536,-0.8410438781420524,0.4499999999999999,1
128,100,10,2,1,log2,3.2817404124323524,1.3660806592750427,10.769820134591669,449.771895194876,14257087030016.287,0.9083012228666298,2.4406965342903,1.3306533861636345,5.956999572496682,0.0979613777129397,0.3718809367350663,0.6024560928344727,3.4854116550216165,1.3892326129918295,12.148094404960524,0.0135528342983536,-0.8410438781420524,1.2,1
129,100,10,2,1,,1.442181345037424,0.6638873934267758,2.0798870319739535,131.80921465072598,2998548418652.149,0.36026619423561,1.1495708367696489,0.6329327886294278,1.3215131087512704,0.2409389040065023,0.9680682880318828,1.7687709331512451,1.7181484204006614,0.6572349869238525,2.952033994525288,0.002145457588894,-0.2926105082677754,0.6,0
130,100,10,2,2,sqrt,3.268689548659886,1.3600395349395795,10.684331365518371,452.230183649326,14621481222136.654,0.9051066392876947,2.714417221770597,1.3329289777069109,7.368060853844807,0.0968943203343853,0.3675971436580142,0.61387038230896,3.516232116880247,1.405466586927954,12.36388829978014,0.0094228510712939,-0.5542723268892891,0.6,1
131,100,10,2,2,log2,3.268689548659886,1.3600395349395795,10.68433136551837,452.230183649326,14621481222136.654,0.9051066392876947,2.714417221770597,1.3329289777069109,7.368060853844807,0.0968943203343853,0.3675971436580142,0.6094422340393066,3.516232116880247,1.4054665869279543,12.363888299780143,0.0094228510712939,-0.5542723268892891,0.6,1
132,100,10,2,2,,1.44154297132082,0.6625195991144598,2.078046138164458,138.19101841708635,2998629150874.09,0.3589528810352878,1.2005039143094602,0.6331104664638655,1.4412096482723358,0.241100113267151,0.968670724414615,1.8085174560546875,1.7173332691207457,0.6555257376322272,2.949233557228948,0.0018101862246294,-0.2410390570113596,0.75,0
133,100,10,5,1,sqrt,3.3047723323114604,1.347625156327552,10.921520168411329,443.8940199581764,15338403043305.816,0.8929841928852049,2.6039076638583256,1.3151860993572635,6.780335121900123,0.0990014781855873,0.3763505951607093,0.621819257736206,3.493568615547344,1.375235003514253,12.205021671537386,0.0117042510441011,-0.7008646684531348,0.75,1
134,100,10,5,1,log2,3.3047723323114604,1.3476251563275523,10.921520168411329,443.8940199581764,15338403043305.816,0.8929841928852085,2.6039076638583256,1.3151860993572635,6.780335121900123,0.0990014781855873,0.3763505951607093,0.6139564514160156,3.493568615547344,1.375235003514253,12.205021671537386,0.0117042510441011,-0.7008646684531348,0.3,1
135,100,10,5,1,,1.4408724032211393,0.6639003905565746,2.0761132823642616,132.8432851052715,2990836865362.3633,0.3602661942356171,1.2003702870744932,0.6344418394747096,1.4408888260913015,0.2410363174851612,0.9684332579757612,1.782287836074829,1.743366095375535,0.6585676833950851,3.0393253425049394,0.0018056900052049,-0.240502116146646,0.3,0
136,100,10,5,2,sqrt,3.2519245778882864,1.3447046106141307,10.575013460273908,454.7893301122143,15270593688124.115,0.8928873725138065,2.772279515077124,1.3182601797223334,7.685533709716254,0.0968437477307491,0.365288219066385,0.6206545829772949,3.5314893637039058,1.3325886290933706,12.471417125953815,0.0082428561031798,-0.4796450628111621,0.4499999999999999,1
137,100,10,5,2,log2,3.2519245778882864,1.3447046106141307,10.575013460273908,454.7893301122143,15270593688124.115,0.8928873725138082,2.772279515077124,1.3182601797223334,7.685533709716256,0.0968437477307491,0.365288219066385,0.6011593341827393,3.5314893637039058,1.3325886290933706,12.471417125953815,0.0082428561031798,-0.4796450628111621,0.4499999999999999,1
138,100,10,5,2,,1.4406882624247457,0.662719583557433,2.0755826694884325,138.16055910972705,3001783123543.325,0.3590187463453382,1.221974915086976,0.6338943271215781,1.4932226931018224,0.2411283116798036,0.9687764706640392,1.7715997695922852,1.7369432481988882,0.6563530753677403,3.0169718474637044,0.0016598658095127,-0.2187133473377693,0.4499999999999999,0
139,100,10,10,1,sqrt,3.361801004639855,1.3643206975286657,11.301705994797535,432.303239905416,14933019423810.885,0.904831467196816,2.7650693194096663,1.3327337870206724,7.645608341140636,0.0970868098181922,0.3667014549941698,0.6232700347900391,3.619788649961464,1.4339459012588214,13.10286987038984,0.0103761045807776,-0.5967316852301887,0.3,1
140,100,10,10,1,log2,3.361801004639855,1.3643206975286657,11.301705994797535,432.303239905416,14933019423810.885,0.9048314671968134,2.7650693194096667,1.3327337870206724,7.645608341140637,0.0970868098181922,0.3667014549941698,0.6299891471862793,3.619788649961464,1.4339459012588212,13.10286987038984,0.0103761045807776,-0.5967316852301883,1.25,1
141,100,10,10,1,,1.5135177411272096,0.6665943353453204,2.290735952706811,133.90014779813416,3006023876510.8774,0.36026619423561,1.4061338558716232,0.6404914749502881,1.977212420628399,0.2411392434883399,0.9688187305921856,1.7485334873199463,1.7965428013077516,0.6615056132622974,3.2275660369307033,0.0009239192872118,-0.1073838852555864,0.0,0
142,100,10,10,2,sqrt,3.361117969905239,1.374501109721864,11.297114007619916,449.2458120314265,14374741236813.21,0.9182557200284336,2.8675362348502147,1.3459443028133224,8.222764058178946,0.0979457676777539,0.3741098568690041,0.6183691024780273,3.6172256067435673,1.412497601783446,13.08432109008137,0.0087714129515046,-0.4935817350550242,0.4499999999999999,1
143,100,10,10,2,log2,3.361117969905239,1.374501109721864,11.297114007619916,449.2458120314265,14374741236813.21,0.91825572002843,2.8675362348502147,1.3459443028133224,8.222764058178946,0.0979457676777539,0.3741098568690041,0.6127698421478271,3.6172256067435673,1.412497601783446,13.08432109008137,0.0087714129515046,-0.4935817350550242,0.3,1
144,100,10,10,2,,1.5048449209035688,0.6650952890076064,2.264558235969268,138.7256725879155,3004682275828.2383,0.3592304497657839,1.4174852339503383,0.6397766361789174,2.009264388467246,0.2411920541676388,0.9690160788673102,1.8078739643096924,1.806400411460359,0.6598666919354472,3.2630824465241535,0.0007626344538277,-0.0873596869532302,0.15,0
145,100,15,2,1,sqrt,2.6653051599286903,0.8213744858522617,7.103851595542502,418.8842130836276,11099934739177.229,0.5212521383919277,1.3736041249887916,0.7312367775851346,1.8867882921862236,0.0984088755077528,0.3706955067148993,0.7274582386016846,2.9094499147416566,0.8439362909048025,8.464898806390233,0.0145731368881114,-1.2917010349398987,0.3,1
146,100,15,2,1,log2,2.6653051599286908,0.8213744858522616,7.103851595542504,418.8842130836277,11099934739177.229,0.5212521383919277,1.3736041249887914,0.7312367775851348,1.8867882921862231,0.0984088755077528,0.3706955067148993,0.7184426784515381,2.9094499147416566,0.8439362909048025,8.464898806390233,0.0145731368881114,-1.2917010349398994,0.3,1
147,100,15,2,1,,1.0234584163229925,0.1909334635666607,1.047467129942368,133.01016666666666,1286827178388.06,0.0116565511937594,0.4909845134408084,0.1297995943846093,0.2410657924387073,0.2402338487764666,0.9654197727997051,2.1817009449005127,1.4582020764096335,0.2224039490725158,2.126353295645367,0.0022512632344715,-0.5324739028821841,0.75,0
148,100,15,2,2,sqrt,2.792915644952472,0.851974334586678,7.800377799820284,439.2273227784528,11290773534544.166,0.5356921680275128,2.0399048497539845,0.7844508491774631,4.161211796049826,0.0992234260024023,0.377916810773175,0.7186732292175293,3.046042930835589,0.902784291757016,9.278377536493466,0.010238978487455,-0.7530107951984877,0.15,1
149,100,15,2,2,log2,2.792915644952472,0.851974334586678,7.800377799820284,439.2273227784528,11290773534544.168,0.5356921680275128,2.039904849753984,0.7844508491774632,4.161211796049825,0.0992234260024023,0.377916810773175,0.7339599132537842,3.046042930835589,0.9027842917570162,9.278377536493466,0.010238978487455,-0.7530107951984881,0.15,1
150,100,15,2,2,,1.032170142153564,0.1926248057812762,1.0653752023533087,137.19883095238094,1424591800835.8286,0.012330435368316,0.6277758047023163,0.1371403237964266,0.3941024609696408,0.2404479377020158,0.966220584425717,2.1511974334716797,1.4044862625769734,0.2247416864902993,1.972581661767435,0.0018790148432223,-0.4043943374512477,0.4499999999999999,0
151,100,15,5,1,sqrt,2.7192632946157453,0.8467022986371199,7.394392865444478,434.02301636169665,11179126088092.703,0.5352612050903804,1.7743819126517766,0.7722745404411391,3.1484311719457767,0.0994383232871048,0.3722791863181882,0.7210409641265869,3.031053964911436,0.8586968189585916,9.187288138205338,0.0119021537590334,-0.9448813819639688,0.3,1
152,100,15,5,1,log2,2.7192632946157453,0.8467022986371201,7.394392865444478,434.02301636169665,11179126088092.703,0.5352612050903804,1.7743819126517766,0.772274540441139,3.1484311719457767,0.0994383232871048,0.3722791863181882,0.7389419078826904,3.031053964911436,0.8586968189585915,9.187288138205338,0.0119021537590334,-0.9448813819639688,0.75,1
153,100,15,5,1,,1.01559705294597,0.1913589879256043,1.031437373952539,133.4195202380953,1287805512627.203,0.0117814150390067,0.6220149452232565,0.1352516550998017,0.3869025920810908,0.2403797326790887,0.9659662052430256,2.1657450199127197,1.471642668272341,0.2247914121109835,2.165732143079735,0.0018043898847847,-0.3935821077227134,0.3,0
154,100,15,5,2,sqrt,2.8215780431012254,0.8655206351555136,7.961302653310941,456.61820990322485,11664592051087.06,0.5537301902333951,2.054199081700879,0.8006427411217636,4.219733867260735,0.0980231237520368,0.3747825201071079,0.728705883026123,3.0797964600548084,0.8845438200093699,9.48514623536613,0.0105255812747607,-0.7673789614003463,0.3,1
155,100,15,5,2,log2,2.8215780431012263,0.8655206351555138,7.961302653310945,456.61820990322485,11664592051087.057,0.5537301902333986,2.054199081700879,0.8006427411217636,4.219733867260735,0.0980231237520368,0.3747825201071079,0.7388918399810791,3.0797964600548084,0.88454382000937,9.48514623536613,0.0105255812747607,-0.7673789614003472,0.4499999999999999,1
156,100,15,5,2,,1.021228406680833,0.1926643149087467,1.042907458611873,136.85555952380955,1434238888114.2073,0.0123177142856754,0.6705494182929885,0.1392226453728393,0.4496365223730652,0.240475324207856,0.9663229687083784,2.1758837699890137,1.4610047768179952,0.2263886774436959,2.134534957885,0.0016632904789821,-0.3506789883878445,0.15,0
157,100,15,10,1,sqrt,2.90234664758767,0.8395151924944998,8.423616062763386,442.7334369367751,11891055281787.695,0.5340115246549715,2.01982995299741,0.7767992930720832,4.07971303902552,0.0994445037776773,0.3761473716019287,0.7171297073364258,3.1171213029045295,0.8673337438880016,9.716445217021231,0.0121988756730041,-0.8825166945902598,0.3,1
158,100,15,10,1,log2,2.90234664758767,0.8395151924944996,8.423616062763386,442.7334369367751,11891055281787.695,0.5340115246549715,2.01982995299741,0.7767992930720832,4.079713039025519,0.0994445037776773,0.3761473716019287,0.7161171436309814,3.117121302904529,0.8673337438880016,9.71644521702123,0.0121988756730041,-0.8825166945902598,1.25,1
159,100,15,10,1,,1.1337672950679007,0.1985224632562142,1.2854282793655842,135.8403303148306,1293979484931.2478,0.0119700829119917,0.9758756704633365,0.1511237981696571,0.9523333242022662,0.2404970306353414,0.9664056506735782,2.1505160331726074,1.5388242127414908,0.233758067902238,2.367979957719469,0.0009519379886946,-0.1578916246045644,0.3,0
160,100,15,10,2,sqrt,2.867745852280912,0.8531344452142408,8.223966273274373,454.4905412166642,10922328381675.422,0.5388902242681475,2.2374197810516687,0.7965335757626678,5.006047276641296,0.098166267879773,0.3759744759942173,0.729438066482544,3.1799286292091384,0.9051573344188948,10.11194608686391,0.0090880371109564,-0.6303260712292431,0.15,1
161,100,15,10,2,log2,2.867745852280912,0.8531344452142408,8.223966273274373,454.4905412166642,10922328381675.42,0.5388902242681475,2.2374197810516687,0.7965335757626678,5.006047276641297,0.098166267879773,0.3759744759942173,0.7093827724456787,3.179928629209139,0.9051573344188948,10.111946086863911,0.0090880371109564,-0.6303260712292431,0.4499999999999999,1
162,100,15,10,2,,1.1248220040013035,0.1990864245671299,1.2652245406855092,138.30586233591407,1472346726586.9668,0.0124799062210385,0.996928053784846,0.1540202026533226,0.9938655444232408,0.2405676883075007,0.966669945926321,2.206104278564453,1.5634286671714046,0.235483869615367,2.4443091973333546,0.0007811364544343,-0.1278939502164576,0.6,0
