workflowId,normalization,classifier,n_estimators,criterion,max_depth,fairness_method,random_state,training_time_seconds,test_AUC_ROC,test_Accuracy,test_Precision,test_Recall,test_F1_Score,test_Log_Loss,test_Matthews_Corrcoef,test_Cohen_Kappa,test_Balanced_Accuracy,test_True_Positives,test_True_Negatives,test_False_Positives,test_False_Negatives,test_Specificity,test_Sensitivity,test_Statistical_Parity,test_Disparate_Impact,test_Equal_Opportunity,test_Equalized_Odds,test_Predictive_Equality,test_Treatment_Equality,test_Equal_Negative_Predictive_Value,test_Conditional_Statistical_Parity,test_Conditional_Use_Accuracy_Equality,test_Overall_Accuracy_Equality,test_Test_Fairness,test_Well_Calibration,test_Balance_for_Positive_Class,test_Balance_for_Negative_Class,train_Accuracy,train_F1_Score,train_AUC_ROC,train_Precision,train_Recall,overfitting_Accuracy_diff,overfitting_F1_diff,overfitting_AUC_diff,learning_curve_train_score,learning_curve_test_score,system/cpu_utilization_percentage,system/system_memory_usage_megabytes,system/system_memory_usage_percentage,system/disk_usage_megabytes,system/network_receive_megabytes,system/network_transmit_megabytes
122,minmax,random_forest,100,entropy,10,balanced,42,0.18235492706298828,0.9962112244897959,0.9944615384615385,0.995114006514658,0.9975510204081632,0.9963310232368529,0.07064410415384378,0.9850509954968912,0.9850387458121276,0.9912755102040816,1222,394,6,3,0.985,0.9975510204081632,0.25569230769230766,0.3232899022801303,0.01255102040816325,0.012551020408163263,0.012551020408163265,0.3333333333333333,0.4924433249370277,0.002670681577630285,0.990228013029316,0.003186028257456952,0.9392018391780571,0.006165375961068725,0.9975510204081632,0.985,0.999692118226601,0.9997958767095325,1.0,0.9995918367346939,1.0,0.005230579765062471,0.003464853472679663,0.0037887755102040677,0.9996920708237106,0.9926116894207175,13.5,8395.625,66.4,415377.48828125,4230.28515625,1242.6005859375
123,minmax,random_forest,100,entropy,10,None,42,0.17839384078979492,0.9967775510204082,0.9944615384615385,0.995114006514658,0.9975510204081632,0.9963310232368529,0.05638907118871884,0.9850509954968912,0.9850387458121276,0.9912755102040816,1222,394,6,3,0.985,0.9975510204081632,0.25569230769230766,0.3232899022801303,0.01255102040816325,0.012551020408163263,0.012551020408163265,0.3333333333333333,0.4924433249370277,0.002670681577630285,0.990228013029316,0.003186028257456952,0.9381729397110333,0.006308748354776657,0.9975510204081632,0.985,1.0,1.0,1.0,1.0,1.0,0.005538461538461492,0.003668976763147147,0.0032224489795917854,0.9996920708237106,0.993535050454882,13.0,8398.78125,66.4,415377.48828125,4230.28515625,1242.6015625
124,minmax,random_forest,100,entropy,20,balanced_subsample,42,0.21488595008850098,0.9966163265306123,0.9950769230769231,0.9959250203748982,0.9975510204081632,0.9967373572593801,0.0701444453085903,0.9867177660703162,0.986712321766239,0.9925255102040816,1222,395,5,3,0.9875,0.9975510204081632,0.2550769230769231,0.3243683781581092,0.010051020408163192,0.010051020408163237,0.010051020408163266,0.25,0.49246231155778897,0.0034627088171091946,0.9918500407497963,0.002551412872841441,0.9401964285714285,0.006052738461538461,0.9975510204081632,0.9875,1.0,1.0,1.0,1.0,1.0,0.004923076923076919,0.0032626427406199365,0.003383673469387727,0.9996920708237106,0.9929194764321055,12.4,8352.046875,66.2,415377.48828125,4230.2919921875,1242.6103515625
125,minmax,random_forest,100,entropy,20,balanced,42,0.18175792694091797,0.9965887755102041,0.9938461538461538,0.9943043124491456,0.9975510204081632,0.9959250203748982,0.07048344781660229,0.9833841197973131,0.9833623425821645,0.9900255102040816,1222,393,7,3,0.9825,0.9975510204081632,0.25630769230769235,0.32221318144833194,0.015051020408163196,0.015051020408163238,0.015051020408163267,0.4,0.49242424242424243,0.001880070024903202,0.9886086248982913,0.003820643642072241,0.939355612244898,0.006161353846153846,0.9975510204081632,0.9825,0.999692118226601,0.9997958767095325,1.0,0.9995918367346939,1.0,0.005845964380447155,0.003870856334634354,0.0034112244897959165,0.9996920708237106,0.9929194764321055,20.2,8366.34375,66.3,415377.4921875,4230.2978515625,1242.6162109375
126,minmax,random_forest,100,entropy,20,None,42,0.1789848804473877,0.9975826530612244,0.9944615384615385,0.995114006514658,0.9975510204081632,0.9963310232368529,0.05171518139357854,0.9850509954968912,0.9850387458121276,0.9912755102040816,1222,394,6,3,0.985,0.9975510204081632,0.25569230769230766,0.3232899022801303,0.01255102040816325,0.012551020408163263,0.012551020408163265,0.3333333333333333,0.4924433249370277,0.002670681577630285,0.990228013029316,0.003186028257456952,0.9394760204081634,0.006185784615384615,0.9975510204081632,0.985,1.0,1.0,1.0,1.0,1.0,0.005538461538461492,0.003668976763147147,0.0024173469387755997,0.9996920708237106,0.99384283746627,19.1,8377.890625,66.3,415377.24609375,4230.9248046875,1242.6328125
127,minmax,random_forest,100,log_loss,3,balanced_subsample,42,0.15760183334350586,0.9948316326530612,0.9833846153846154,0.9950413223140496,0.9828571428571429,0.988911704312115,0.11779233338589165,0.956076329392801,0.955787882604862,0.9839285714285715,1204,394,6,21,0.985,0.9828571428571429,0.24461538461538457,0.34297520661157027,0.002142857142857113,0.002142857142857127,0.0021428571428571443,0.5555555555555556,0.4493975903614458,0.04564373195260385,0.9900826446280993,0.0005439560439560731,0.7973444721145855,0.022579593999645077,0.9828571428571429,0.985,0.9883004926108374,0.9922258592471358,0.9974871611155431,0.994259942599426,0.9902000816659862,0.0049158772262219985,0.003314154935020852,0.0026555284624819597,0.988760585065435,0.9864539579646006,14.9,8343.78125,66.1,415377.34765625,4231.06640625,1242.6328125
128,minmax,random_forest,100,log_loss,3,balanced,42,0.12153911590576172,0.99485,0.9833846153846154,0.9950413223140496,0.9828571428571429,0.988911704312115,0.11717438415527882,0.956076329392801,0.955787882604862,0.9839285714285715,1204,394,6,21,0.985,0.9828571428571429,0.24461538461538457,0.34297520661157027,0.002142857142857113,0.002142857142857127,0.0021428571428571443,0.5555555555555556,0.4493975903614458,0.04564373195260385,0.9900826446280993,0.0005439560439560731,0.7987438867284954,0.02249763540698354,0.9828571428571429,0.985,0.9879926108374384,0.9920196439533456,0.997502492652361,0.9942575881870386,0.9897917517354022,0.004607995452822977,0.0031079396412306837,0.002652492652361005,0.9889145496535797,0.9870698164485704,15.9,8297.421875,65.9,415377.34765625,4231.06640625,1242.6328125
129,minmax,random_forest,100,log_loss,3,None,42,0.12160301208496094,0.9949459183673468,0.9883076923076923,0.9870759289176091,0.9975510204081632,0.9922858302882663,0.10130129682138449,0.9683763146774074,0.9681462949111449,0.9787755102040816,1222,384,16,3,0.96,0.9975510204081632,0.26184615384615384,0.3126009693053312,0.03755102040816327,0.037551020408163306,0.037551020408163265,0.6842105263157895,0.49224806201550386,0.005172133097894771,0.9741518578352182,0.009532182103610731,0.7763162655504428,0.020177393257879997,0.9975510204081632,0.96,0.9886083743842364,0.9924812030075187,0.9970394802404597,0.9878640776699029,0.9971416904859126,0.00030068207654410095,0.00019537271925240685,0.002093561873112937,0.9889145496535797,0.9864533890422135,15.0,8331.984375,66.1,415377.375,4231.068359375,1242.642578125
130,minmax,random_forest,100,log_loss,10,balanced_subsample,42,0.21275782585144043,0.9965438775510204,0.9950769230769231,0.9959250203748982,0.9975510204081632,0.9967373572593801,0.07013393771226117,0.9867177660703162,0.986712321766239,0.9925255102040816,1222,395,5,3,0.9875,0.9975510204081632,0.2550769230769231,0.3243683781581092,0.010051020408163192,0.010051020408163237,0.010051020408163266,0.25,0.49246231155778897,0.0034627088171091946,0.9918500407497963,0.002551412872841441,0.9399200221102233,0.0060426020857025945,0.9975510204081632,0.9875,1.0,1.0,1.0,1.0,1.0,0.004923076923076919,0.0032626427406199365,0.003456122448979637,0.9996920708237106,0.9929194764321055,14.7,8393.84375,66.4,415377.38671875,4231.09375,1242.6494140625
131,minmax,random_forest,100,log_loss,10,balanced,42,0.1733088493347168,0.9962112244897959,0.9944615384615385,0.995114006514658,0.9975510204081632,0.9963310232368529,0.07064410415384378,0.9850509954968912,0.9850387458121276,0.9912755102040816,1222,394,6,3,0.985,0.9975510204081632,0.25569230769230766,0.3232899022801303,0.01255102040816325,0.012551020408163263,0.012551020408163265,0.3333333333333333,0.4924433249370277,0.002670681577630285,0.990228013029316,0.003186028257456952,0.9392018391780571,0.006165375961068725,0.9975510204081632,0.985,0.999692118226601,0.9997958767095325,1.0,0.9995918367346939,1.0,0.005230579765062471,0.003464853472679663,0.0037887755102040677,0.9996920708237106,0.9926116894207175,0.0,8354.671875,66.2,415377.38671875,4231.0947265625,1242.650390625
