metric_1,metric_2,relationship_type,relationship_strength,is_tradeoff
test_max_error,cv_r2_mean,Kendall,-0.22340425531914895,0
test_median_absolute_error,sys_mem_percent_avg,Kendall,-0.24539069951191803,0
sys_mem_delta_gb,cv_rmse_mean,Kendall,-0.2658972417162827,0
sys_mem_delta_gb,cv_mse_mean,Kendall,-0.2658972417162827,0
test_median_absolute_error,sys_mem_peak_gb,Kendall,-0.2717588656289416,0
test_median_absolute_error,sys_mem_used_gb_after,Kendall,-0.2770874708373522,0
sys_mem_delta_gb,feature_importance_max,Kendall,-0.28190443352528965,0
sys_mem_delta_gb,train_mse,Kendall,-0.29435447159896183,0
sys_mem_delta_gb,train_rmse,Kendall,-0.29435447159896183,0
test_max_error,test_explained_variance,Kendall,-0.3085106382978724,0
sys_mem_delta_gb,test_mse,Kendall,-0.31747597087863855,0
sys_mem_delta_gb,test_rmse,Kendall,-0.31747597087863855,0
training_time_seconds,feature_importance_max,Kendall,-0.33865248226950356,0
sys_mem_delta_gb,cv_mae_mean,Kendall,-0.3405974701583153,0
sys_mem_delta_gb,train_mae,Kendall,-0.3405974701583153,0
sys_mem_delta_gb,test_mae,Kendall,-0.34237604702598273,0
training_time_seconds,test_rmse,Kendall,-0.349290780141844,0
training_time_seconds,test_mse,Kendall,-0.349290780141844,0
test_max_error,train_r2,Kendall,-0.36524822695035464,0
training_time_seconds,train_rmse,Kendall,-0.37056737588652483,0
training_time_seconds,train_mse,Kendall,-0.37056737588652483,0
r2_diff_train_test,test_mae,Kendall,-0.37234042553191493,0
training_time_seconds,cv_rmse_mean,Kendall,-0.3776595744680852,0
training_time_seconds,cv_mse_mean,Kendall,-0.3776595744680852,0
r2_diff_train_test,cv_mae_mean,Kendall,-0.3847517730496454,0
r2_diff_train_test,test_rmse,Kendall,-0.39007092198581567,0
r2_diff_train_test,test_mse,Kendall,-0.39007092198581567,0
r2_diff_train_test,train_mae,Kendall,-0.3918439716312057,0
training_time_seconds,train_mae,Kendall,-0.45035460992907805,0
training_time_seconds,cv_mae_mean,Kendall,-0.4539007092198582,0
r2_diff_train_test,cv_mse_mean,Kendall,-0.45744680851063835,0
r2_diff_train_test,cv_rmse_mean,Kendall,-0.45744680851063835,0
training_time_seconds,test_mae,Kendall,-0.46276595744680854,0
test_mape,cv_r2_mean,Kendall,-0.4893617021276596,0
test_median_absolute_error,cv_r2_mean,Kendall,-0.5026650913267351,0
rmse_diff_train_test,test_explained_variance,Kendall,-0.5638297872340426,0
r2_diff_train_test,feature_importance_max,Kendall,-0.5638297872340426,0
r2_diff_train_test,train_rmse,Kendall,-0.574468085106383,0
r2_diff_train_test,train_mse,Kendall,-0.574468085106383,0
test_mape,test_explained_variance,Kendall,-0.574468085106383,0
test_median_absolute_error,train_r2,Kendall,-0.5772655642444837,0
rmse_diff_train_test,cv_r2_mean,Kendall,-0.5957446808510638,0
test_median_absolute_error,test_explained_variance,Kendall,-0.6056847920226738,0
test_mape,train_r2,Kendall,-0.6347517730496455,0
feature_importance_std,cv_r2_mean,Kendall,-0.696808510638298,0
rmse_diff_train_test,train_r2,Kendall,-0.74822695035461,0
test_r2,cv_mae_mean,Kendall,-0.75,0
feature_importance_std,test_explained_variance,Kendall,-0.7535460992907802,1
test_r2,test_mae,Kendall,-0.7553191489361704,1
test_r2,feature_importance_max,Kendall,-0.7553191489361704,1
test_r2,train_mae,Kendall,-0.7570921985815604,1
test_r2,cv_rmse_mean,Kendall,-0.7872340425531915,1
test_r2,cv_mse_mean,Kendall,-0.7872340425531915,1
test_r2,train_rmse,Kendall,-0.8156028368794327,1
test_r2,train_mse,Kendall,-0.8156028368794327,1
feature_importance_std,train_r2,Kendall,-0.8953900709219859,1
test_r2,test_rmse,Kendall,-1.0,1
test_r2,test_mse,Kendall,-1.0,1
