metric_1,metric_2,relationship_type,relationship_strength,is_tradeoff
test_r2,cv_mse_mean,Kendall,-0.4609126634141596,0
test_r2,train_rmse,Kendall,-0.5869270059620013,0
test_r2,train_mse,Kendall,-0.5869270059620013,0
test_rmse,train_r2,Kendall,-0.5883429959715774,0
r2_diff_train_test,train_rmse,Kendall,-0.6494557596660975,0
r2_diff_train_test,train_mse,Kendall,-0.6494557596660975,0
rmse_diff_train_test,cv_r2_mean,Kendall,-0.6736872464072404,0
r2_diff_train_test,cv_rmse_mean,Kendall,-0.7046381502615021,0
r2_diff_train_test,cv_mse_mean,Kendall,-0.7046381502615021,0
rmse_diff_train_test,train_r2,Kendall,-0.7242397097772751,0
training_time_seconds,train_mae,Kendall,-0.7392236555354719,0
training_time_seconds,cv_mae_mean,Kendall,-0.7438290890853346,0
training_time_seconds,test_median_absolute_error,Kendall,-0.7530170891818818,1
training_time_seconds,test_mae,Kendall,-0.7598945121757307,1
test_r2,test_mse,Kendall,-0.9903534722511957,1
test_rmse,test_explained_variance,Kendall,-0.9935378967784488,1
